,0,1,2,3
original_glcm_DifferenceEntropy_L1,-0.00025080377604252995,-3.3242727507498774e-05,-6.276310162985087e-05,-7.122769017172942e-05
original_glcm_DifferenceEntropy_L2,-0.00030400203449491245,-6.813247397166033e-05,-0.000178973338430279,-0.00011339249180101113
original_glcm_DifferenceEntropy_L3,-0.00031052413404041517,-0.00014540486946214604,-0.00018478891157415705,-0.00011396837914903719
original_glcm_DifferenceEntropy_L4,-0.000220123478428098,-0.00012711938811497375,-0.0001020665721944245,-0.00011909415212831574
original_glcm_DifferenceEntropy_L5,-0.0001076914408426294,-2.311348372715218e-05,-2.6067561031881513e-06,-4.450003391117137e-05
original_glcm_DifferenceEntropy_Complete,-0.0002459214651366531,-8.250125955236092e-05,-0.00011065947152490026,-9.34510902533603e-05
original_glcm_DifferenceVariance_L1,-0.006824974319025467,0.0026595379091385093,-0.004309673055575967,0.002380264923553215
original_glcm_DifferenceVariance_L2,-0.008794967082982634,0.002072745056345745,-0.0035585171236438024,0.0017765883243957346
original_glcm_DifferenceVariance_L3,-0.01202261712332797,9.935997731368077e-05,-0.008577928431837061,0.0011470982051687215
original_glcm_DifferenceVariance_L4,-0.009269156674670346,1.9814295836172105e-05,-0.0051857265315023975,0.0018735790588335066
original_glcm_DifferenceVariance_L5,-0.005989909002217482,0.0019114891787309456,-0.0027267606866449605,0.0031526298797586883
original_glcm_DifferenceVariance_Complete,-0.008704348507024775,0.001325884296652142,-0.004941533157250638,0.002029849737903342
original_glcm_Id_L1,4.7173080591586305e-05,3.5341163152950486e-05,1.138049591150329e-05,4.192165375198472e-05
original_glcm_Id_L2,4.571815003467132e-05,3.3399447720333995e-05,4.263946619057457e-05,5.7519756457899456e-05
original_glcm_Id_L3,4.015336957897933e-05,4.742923973806759e-05,3.471516684861784e-05,4.961450755900006e-05
original_glcm_Id_L4,2.440568026781003e-05,4.100434621176878e-05,2.3059200200855067e-05,5.485331947554166e-05
original_glcm_Id_L5,8.377046509858986e-06,2.5755642793740395e-05,1.6833333081675352e-06,3.535564987847607e-05
original_glcm_Id_Complete,3.48094905702779e-05,3.699948602725952e-05,2.3616811945719815e-05,4.823301078792382e-05
original_glcm_Idm_L1,4.988560792182504e-05,4.521006836594999e-05,1.3001968694822859e-05,5.3246320793228e-05
original_glcm_Idm_L2,4.626997280565572e-05,4.232140349746357e-05,4.686692991624953e-05,7.304231356318278e-05
original_glcm_Idm_L3,3.8634954722349e-05,5.779168274108907e-05,3.722518862656675e-05,6.153789987635264e-05
original_glcm_Idm_L4,2.288625805118417e-05,5.004888526601395e-05,2.529327383516355e-05,6.825098996419523e-05
original_glcm_Idm_L5,7.862575483530008e-06,3.303870231108993e-05,2.8195109601026856e-06,4.565321273052915e-05
original_glcm_Idm_Complete,3.482909246723802e-05,4.6185248509939067e-05,2.6026728128507295e-05,6.0801749495775294e-05
original_glcm_Idmn_L1,6.058304028557967e-07,1.02938438934517e-06,-3.342824127159803e-06,-4.0073309004373374e-07
original_glcm_Idmn_L2,3.9422925643948834e-06,7.879190485714303e-08,3.1770901659736168e-06,-1.0986468906172416e-06
original_glcm_Idmn_L3,5.651074446295181e-06,5.818461302344499e-07,2.2934736396778274e-06,1.3540873595518679e-06
original_glcm_Idmn_L4,2.8297803219728377e-06,7.531155414746806e-07,-2.1567610654020814e-06,-2.2320687164129648e-06
original_glcm_Idmn_L5,-1.4640029167700161e-06,5.277250613871483e-07,-9.489423027806466e-07,2.2912872962930584e-07
original_glcm_Idmn_Complete,1.4308360627024102e-06,1.982742804588613e-06,-5.640592537687293e-07,-2.179113064218399e-06
original_glcm_Idn_L1,4.802226160746796e-06,7.869027907477678e-06,-1.119094088688165e-05,2.0572764855892888e-06
original_glcm_Idn_L2,1.7336485408417035e-05,3.391126673730522e-06,1.3020522806315677e-05,1.1231800336755023e-07
original_glcm_Idn_L3,2.117902860524071e-05,5.463210738201344e-06,7.650932669068864e-06,8.140745400656106e-06
original_glcm_Idn_L4,1.0486577324273458e-05,5.7727615790003554e-06,-4.860854621461428e-06,-2.7106724220530296e-06
original_glcm_Idn_L5,-5.471778379180388e-06,4.507459240267501e-06,-4.114392786407187e-06,4.085342251422449e-06
original_glcm_Idn_Complete,6.9937130815398556e-06,1.184604571645585e-05,-8.739509491754831e-07,-4.133649761885529e-06
original_glcm_Imc1_L1,-4.5060208657733235e-05,-2.921397698443289e-05,-3.835887765197062e-05,-2.63492854173696e-05
original_glcm_Imc1_L2,-4.35590223568948e-05,-2.675600736420089e-05,-4.409883101807307e-05,-3.4942469036257294e-05
original_glcm_Imc1_L3,-3.734399672828814e-05,-3.350277783981312e-05,-4.496672679865287e-05,-3.0339567521387607e-05
original_glcm_Imc1_L4,-3.0013709063049533e-05,-3.337886339077622e-05,-3.826056528791015e-05,-2.9058596449632098e-05
original_glcm_Imc1_L5,-1.6538046701797038e-05,-1.3470867782190832e-05,-3.183702131633039e-05,-1.7800075619015202e-05
original_glcm_Imc1_Complete,-3.606548595015222e-05,-2.8521050578879118e-05,-4.110969705443045e-05,-2.836330987639817e-05
original_glcm_Imc2_L1,6.510747474611887e-05,1.2586981834718528e-05,8.677392707905737e-05,1.6250476322684486e-05
original_glcm_Imc2_L2,7.747220901330485e-05,1.3702939120305782e-05,0.0001084545447829781,2.601911289476347e-05
original_glcm_Imc2_L3,6.829909403772766e-05,1.849757864940917e-05,0.0001221843851192666,2.4851910826567712e-05
original_glcm_Imc2_L4,5.549515307876311e-05,2.007205045129659e-05,0.0001057821658559155,2.2458710797254162e-05
original_glcm_Imc2_L5,2.5684214101321036e-05,6.6947499416017486e-06,8.940949335522276e-05,1.2767088309288125e-05
original_glcm_Imc2_Complete,6.166175165993116e-05,1.4871645928724938e-05,0.00010858382857872149,2.1120929282622388e-05
original_glcm_InverseVariance_L1,4.860315384136642e-05,3.2670210759121104e-05,1.2487073641691252e-05,3.967772313078514e-05
original_glcm_InverseVariance_L2,4.694342862410873e-05,3.69882901503778e-05,4.0553284093861543e-05,5.38110660060234e-05
original_glcm_InverseVariance_L3,3.838884194485312e-05,4.80403814026308e-05,3.525343155468739e-05,4.3652242955128056e-05
original_glcm_InverseVariance_L4,2.217382119005465e-05,4.2336028445409727e-05,2.1891785065563198e-05,4.923248579197707e-05
original_glcm_InverseVariance_L5,9.366324774543217e-06,2.50082248505398e-05,3.341668318393199e-06,3.728716542045318e-05
original_glcm_InverseVariance_Complete,3.476782498000321e-05,3.749853897505871e-05,2.3595958280215583e-05,4.489362467931034e-05
original_glcm_JointAverage_L1,-0.013620268300008186,0.024333527612823962,-0.005191487313843276,5.419682109065253e-05
original_glcm_JointAverage_L2,0.01399090277434749,-0.004008113712369935,0.012076883553928932,-0.0018378323651292259
original_glcm_JointAverage_L3,0.002102767408687366,6.972207721339398e-05,-0.0033790241274573836,-0.004024174953937678
original_glcm_JointAverage_L4,-0.0018260145826232347,-0.001851712249534588,-0.004719288096123807,6.694759780488141e-05
original_glcm_JointAverage_L5,-0.0053789178334860965,0.008596018418354156,0.001132695976627252,0.0001266810433188241
original_glcm_JointAverage_Complete,-0.011763749522461061,0.02021028953517957,0.0007593248212679077,-0.0019248367278437025
original_glcm_JointEnergy_L1,7.690696227523987e-07,1.0166083051003945e-06,-1.3773608879460255e-07,1.1636849591815909e-06
original_glcm_JointEnergy_L2,7.605309105877965e-07,1.1393140559343941e-06,6.094006440997944e-07,2.423212173911194e-06
original_glcm_JointEnergy_L3,5.011789413197957e-07,1.0713426870197936e-06,2.677403732351952e-07,1.547435031086394e-06
original_glcm_JointEnergy_L4,1.9748371480259854e-07,8.130302436285951e-07,2.442689023039693e-08,1.854623461740994e-06
original_glcm_JointEnergy_L5,1.2579589548119623e-07,7.880244962163937e-07,-3.3617831058100647e-07,1.5324938667083907e-06
original_glcm_JointEnergy_Complete,4.715575088881954e-07,9.322095419227939e-07,6.62117555111969e-08,1.5981032327343963e-06
original_glcm_JointEntropy_L1,-0.000455873664204287,-0.0002019404003933753,7.410702602237577e-05,-0.00023309097370152016
original_glcm_JointEntropy_L2,-0.000469645762113779,-0.00021783063175417463,-0.0002248100283359185,-0.00035319261559561995
original_glcm_JointEntropy_L3,-0.00045122916271704496,-0.0003208288692690331,-0.00010733397684418585,-0.00027417793815301677
original_glcm_JointEntropy_L4,-0.00020027376250886326,-0.00021042591869970898,6.598296319724792e-06,-0.00034682491275716295
original_glcm_JointEntropy_L5,-0.00010424009252022635,-0.00014004645093630108,0.00019786770395491685,-0.0002338723448898974
original_glcm_JointEntropy_Complete,-0.00035288622523304376,-0.0002178253529151872,-1.4691036013130666e-05,-0.00027971907861990545
original_glcm_MCC_L1,4.497092983273239e-05,1.0028066776716285e-05,4.3195173831017054e-05,7.695748935214492e-06
original_glcm_MCC_L2,7.218082346457838e-05,1.4321705574067997e-05,5.651803922681217e-05,1.9103970239641857e-05
original_glcm_MCC_L3,6.447783843713364e-05,1.750296775488414e-05,6.234482784057249e-05,1.7507016695496782e-05
original_glcm_MCC_L4,5.332836242411294e-05,2.072122479173831e-05,5.755344018112724e-05,1.8582309808065825e-05
original_glcm_MCC_L5,4.210171238220612e-05,7.989556221790963e-06,5.4120443183797376e-05,9.330104690267281e-06
original_glcm_MCC_Complete,5.715341600587616e-05,1.5136093372768719e-05,5.7053749712057095e-05,1.4271560543117303e-05
original_glcm_MaximumProbability_L1,3.5524817421419957e-06,4.99220697098918e-06,-4.561945360262131e-07,3.858004763940785e-06
original_glcm_MaximumProbability_L2,3.1920329064069903e-06,4.370107570139998e-06,5.933577349252974e-06,1.6573389251547355e-05
original_glcm_MaximumProbability_L3,1.486002626234997e-06,3.7225616168101987e-06,3.2660527170841903e-06,8.766540253767587e-06
original_glcm_MaximumProbability_L4,7.045215981603862e-07,2.3779650786520003e-06,1.7656538682011926e-06,1.1373529386994778e-05
original_glcm_MaximumProbability_L5,7.622338105321873e-07,5.038471618122969e-06,8.283791575429806e-07,6.001310817508387e-06
original_glcm_MaximumProbability_Complete,1.7585662374789904e-06,4.524567200865385e-06,1.910901302529996e-06,9.7922951348888e-06
original_glcm_SumAverage_L1,-0.027240536600016643,0.04866705522564851,-0.010382974627686468,0.00010839364218123289
original_glcm_SumAverage_L2,0.027981805548694928,-0.008016227424739975,0.02415376710785767,-0.003675664730258555
original_glcm_SumAverage_L3,0.004205534817374732,0.00013944415442678797,-0.0067580482549146744,-0.008048349907875231
original_glcm_SumAverage_L4,-0.0036520291652463047,-0.003703424499069413,-0.009438576192247779,0.00013389519560986593
original_glcm_SumAverage_L5,-0.010757835666972358,0.017192036836708155,0.002265391953254648,0.0002533620866377925
original_glcm_SumAverage_Complete,-0.02352749904492243,0.04042057907035905,0.0015186496425359803,-0.003849673455687446
original_glcm_SumEntropy_L1,-6.208054307623207e-05,-1.1798112326429441e-05,0.00021191368393782715,-3.41022586673207e-05
original_glcm_SumEntropy_L2,-8.005273817053004e-05,-2.785719673152461e-05,8.548996219730288e-05,-7.209969728955551e-05
original_glcm_SumEntropy_L3,-9.216476809761726e-05,-6.365070940364557e-05,0.00016304393445468977,-4.354998386832182e-05
original_glcm_SumEntropy_L4,3.5220091667914764e-06,-7.149526219996823e-06,0.00017890845148814266,-9.507015740685812e-05
original_glcm_SumEntropy_L5,-5.793240957482778e-06,-3.1380633195971636e-05,0.0002488041524617484,-6.394379777479789e-05
original_glcm_SumEntropy_Complete,-4.9216494150721973e-05,-2.39678466864804e-05,0.00018216350237301108,-5.370242197289676e-05
original_glcm_SumSquares_L1,0.006855348354167386,0.015105132338366757,0.027578550609408385,0.0031321648790667432
original_glcm_SumSquares_L2,-0.0020184094144447186,0.010284885322254512,0.008625104550158963,0.0027166568806754857
original_glcm_SumSquares_L3,-0.012734939119860615,-0.0005920712322863092,0.006295877075970358,9.568704993493571e-05
original_glcm_SumSquares_L4,-0.004650596626742965,0.002706689543511686,0.015490896724164002,0.0004511304051931038
original_glcm_SumSquares_L5,0.00160772291663963,0.0062681940798898295,0.02682396628571684,0.005657768740958092
original_glcm_SumSquares_Complete,-0.0021558703035042498,0.007036373613530745,0.017112566408423808,0.00223966707043023
original_gldm_DependenceEntropy_L1,0.00020810060858419814,0.0001977915328434653,0.00024959559365268606,0.00022409042131429758
original_gldm_DependenceEntropy_L2,0.00016607587420112334,0.0001046654664299521,0.00036113182065367104,0.000282136421220369
original_gldm_DependenceEntropy_L3,0.00014945253747009562,0.000220172517893086,0.00033142297936244753,0.0003131170723301425
original_gldm_DependenceEntropy_L4,0.00016278128864589817,0.00027109124965920563,0.0003078083247758748,0.0003180214305697737
original_gldm_DependenceEntropy_L5,4.5417607871427214e-05,0.00016042514136499315,0.00022477952988003287,0.00016870945648979493
original_gldm_DependenceEntropy_Complete,0.00015563789355668866,0.00019531833840569606,0.00030773668198317373,0.00027801937367151757
original_gldm_DependenceNonUniformity_L1,-22.340912000723662,-13.69220219784639,-1.741882681287148,-5.343466273040803
original_gldm_DependenceNonUniformity_L2,-18.461423049848776,-10.389115903458775,-7.680008567008153,-6.744044292710399
original_gldm_DependenceNonUniformity_L3,-17.469593057734585,-14.588877775034755,-5.9710487142923805,-6.014419272801363
original_gldm_DependenceNonUniformity_L4,-9.98620951408892,-11.594591935502484,-4.0791944664479205,-6.031749660518336
original_gldm_DependenceNonUniformity_L5,-1.6576714173736888,-6.984199885035576,-0.3143818245800965,-3.416744217184959
original_gldm_DependenceNonUniformity_Complete,-70.18661750886832,-56.733139100007236,-19.745163237711477,-27.54216294639195
original_gldm_DependenceNonUniformityNormalized_L1,-5.612927798868343e-05,-3.440027083116825e-05,-1.0803311179185014e-05,-3.31406526646703e-05
original_gldm_DependenceNonUniformityNormalized_L2,-4.831100639259942e-05,-2.7186888219300553e-05,-4.910051892418941e-05,-4.311662826032449e-05
original_gldm_DependenceNonUniformityNormalized_L3,-4.6374484832336015e-05,-3.87273870011302e-05,-3.9238555553826114e-05,-3.952356379122039e-05
original_gldm_DependenceNonUniformityNormalized_L4,-2.8631172844503905e-05,-3.3242519626542456e-05,-2.8850249423220142e-05,-4.265976618562762e-05
original_gldm_DependenceNonUniformityNormalized_L5,-5.7749531166671184e-06,-2.4331376212912837e-05,-2.698347978097018e-06,-2.9326011013612677e-05
original_gldm_DependenceNonUniformityNormalized_Complete,-3.9151280222585104e-05,-3.1646702828079875e-05,-2.713276357205722e-05,-3.784698999399707e-05
original_gldm_DependenceVariance_L1,0.0018443506641238404,0.0038125037129737934,0.0011639333946621773,0.004955867267182932
original_gldm_DependenceVariance_L2,0.0011934462996280027,0.0023989645356611274,0.002626069643755043,0.006941195794887054
original_gldm_DependenceVariance_L3,0.0008804810002682622,0.003610048384821017,0.0019594845909357284,0.005926422611414377
original_gldm_DependenceVariance_L4,0.0004385797815307036,0.003225674305648932,0.0014588149089768,0.006922612950535655
original_gldm_DependenceVariance_L5,0.0003263649948317143,0.002758587954630873,0.000528994760274757,0.003873345026339681
original_gldm_DependenceVariance_Complete,0.001000811871593571,0.0031767095726543343,0.0016058840764506127,0.005803976339572909
original_gldm_GrayLevelNonUniformity_L1,1.249506333757057,0.5050704627335497,-0.7299354486591153,0.253669949639032
original_gldm_GrayLevelNonUniformity_L2,1.3266652012236477,0.808263486655272,-0.2663549554387841,0.6730227728975579
original_gldm_GrayLevelNonUniformity_L3,1.0424436604575642,0.8007617909940463,-0.5732194541738811,0.40248214860716763
original_gldm_GrayLevelNonUniformity_L4,0.23740140142432395,0.28178425863274315,-0.5890328448568585,0.5097785447549946
original_gldm_GrayLevelNonUniformity_L5,0.19888269783481077,0.4847130728631332,-0.8396644036083133,0.3761762953934801
original_gldm_GrayLevelNonUniformity_Complete,3.7008203210458404,2.471898051155064,-3.1904408704399403,2.0039177765195912
original_gldm_GrayLevelVariance_L1,0.006265583991251113,0.014414481683902422,0.019027161291707246,0.0037324434896092613
original_gldm_GrayLevelVariance_L2,-0.002049267235152281,0.01009609612837362,0.0044091351768301805,0.0033985776324684846
original_gldm_GrayLevelVariance_L3,-0.013458604107796446,-0.0008252922093799729,-7.372896967614611e-05,0.0006735229017346493
original_gldm_GrayLevelVariance_L4,-0.005412788717209927,0.0023292840210587112,0.007213295828981553,0.00081128888124433
original_gldm_GrayLevelVariance_L5,0.0006823846489661264,0.005717736888898891,0.018848239196573514,0.005678126399160741
original_gldm_GrayLevelVariance_Complete,-0.002715910413264183,0.006635523654093052,0.010106059643420526,0.0026961241672828354
original_gldm_HighGrayLevelEmphasis_L1,-1.0669067749343044,1.3724954902443534,-0.31666607953558934,0.00653507901461138
original_gldm_HighGrayLevelEmphasis_L2,1.021616687209036,-0.1710505237650375,0.79700415563824,-0.08945118723388036
original_gldm_HighGrayLevelEmphasis_L3,0.13441384949044966,0.0019363802637051672,-0.17409854573413291,-0.15762821262641946
original_gldm_HighGrayLevelEmphasis_L4,-0.13555234125027313,-0.08855038590777238,-0.2510485034513997,-0.001661310399457964
original_gldm_HighGrayLevelEmphasis_L5,-0.3211169677228353,0.4646341375045694,-0.1157263559038376,-0.007381318181428226
original_gldm_HighGrayLevelEmphasis_Complete,-0.9470274228357979,1.1719861047814368,0.07094915380006375,-0.094966454315099
original_gldm_LargeDependenceEmphasis_L1,0.004935154989875023,0.009890831252229669,0.002105336277258174,0.011972165025180453
original_gldm_LargeDependenceEmphasis_L2,0.0038634311778236435,0.007479024538319973,0.00611139667804671,0.016906645185213606
original_gldm_LargeDependenceEmphasis_L3,0.0029475109302455156,0.01014280063816171,0.004321870502651566,0.013784074704448182
original_gldm_LargeDependenceEmphasis_L4,0.0017049898505682485,0.008840155051205873,0.0032306778318433598,0.015552534796876719
original_gldm_LargeDependenceEmphasis_L5,0.0006857740075597704,0.006890222787367802,0.000747066750208114,0.009266854921079018
original_gldm_LargeDependenceEmphasis_Complete,0.002986368628824724,0.008746361221016505,0.003424809405763718,0.013672507708966572
original_gldm_LargeDependenceHighGrayLevelEmphasis_L1,-4.523669488927875,27.848288116856658,-2.66432724701682,3.110452888932971
original_gldm_LargeDependenceHighGrayLevelEmphasis_L2,12.423183852911372,-1.2536437612688847,11.689310854527077,2.1574476069916932
original_gldm_LargeDependenceHighGrayLevelEmphasis_L3,3.834400980072031,3.530437331931695,-0.36974550018730357,-0.44013959112326695
original_gldm_LargeDependenceHighGrayLevelEmphasis_L4,0.912481696617991,1.5300870786838776,-0.36775960450380335,2.869999038135104
original_gldm_LargeDependenceHighGrayLevelEmphasis_L5,-1.7836172446829122,10.082019746032826,-1.079455990524357,1.820425460694012
original_gldm_LargeDependenceHighGrayLevelEmphasis_Complete,-4.301859619803198,24.259720041746977,2.8724375202686505,2.1965023497919387
original_gldm_LargeDependenceLowGrayLevelEmphasis_L1,1.3674713358147579e-05,-0.00011041149586441608,1.100658851731117e-05,5.8988303318295616e-05
original_gldm_LargeDependenceLowGrayLevelEmphasis_L2,-5.65998130660243e-06,8.283375356665588e-05,-5.0090580506170365e-06,9.657121969052313e-05
original_gldm_LargeDependenceLowGrayLevelEmphasis_L3,2.005403912494188e-06,4.361228508009188e-05,2.3627226617965966e-05,0.00022930584691971777
original_gldm_LargeDependenceLowGrayLevelEmphasis_L4,3.0493240508525683e-06,5.608121162078581e-05,1.8944884375845983e-05,9.262355761568388e-05
original_gldm_LargeDependenceLowGrayLevelEmphasis_L5,8.705726827788596e-06,-3.4360871233286405e-05,-1.768805941420005e-05,2.546759547092573e-05
original_gldm_LargeDependenceLowGrayLevelEmphasis_Complete,8.970848968752385e-06,-7.244824747611173e-05,4.450369367764571e-06,7.226433384416696e-05
original_gldm_LowGrayLevelEmphasis_L1,6.996819911181979e-07,-4.953818796711201e-06,4.6932934456919723e-07,-7.267895702380328e-08
original_gldm_LowGrayLevelEmphasis_L2,-9.657076600348012e-07,1.5649683207669976e-06,-1.1853014904172012e-06,2.918124532391949e-07
original_gldm_LowGrayLevelEmphasis_L3,-2.392906873326017e-07,-2.148857983692088e-07,4.823974882283948e-07,3.4589874379063925e-06
original_gldm_LowGrayLevelEmphasis_L4,1.2138168734459828e-07,6.55050185056793e-07,8.771562554801967e-07,-8.310547907346022e-07
original_gldm_LowGrayLevelEmphasis_L5,7.137959414999984e-07,-2.266509155046207e-06,-2.268216180732202e-06,-1.2142164852746034e-06
original_gldm_LowGrayLevelEmphasis_Complete,5.557494779683989e-07,-3.4090977735526026e-06,-9.025685977860211e-08,4.3831414096179807e-07
original_gldm_SmallDependenceEmphasis_L1,-7.134577505252582e-05,-1.7301082878980347e-05,9.266934630482738e-07,-2.5699050981343895e-05
original_gldm_SmallDependenceEmphasis_L2,-8.42079143175461e-05,-2.161898599503844e-05,-5.350794304118733e-05,-3.523304792028275e-05
original_gldm_SmallDependenceEmphasis_L3,-8.032676667615865e-05,-4.467916862318517e-05,-3.3881017772900315e-05,-3.8154796401931416e-05
original_gldm_SmallDependenceEmphasis_L4,-5.404857179848171e-05,-3.605074337397093e-05,-3.0601277799272464e-05,-3.6190257314787754e-05
original_gldm_SmallDependenceEmphasis_L5,-6.109276866196916e-06,-1.8223859885002847e-05,1.682382587106495e-05,-2.173508275515261e-05
original_gldm_SmallDependenceEmphasis_Complete,-6.202557638328443e-05,-2.7674586311411906e-05,-2.14773286531499e-05,-3.1809754977303595e-05
original_gldm_SmallDependenceHighGrayLevelEmphasis_L1,-0.5038715922685666,0.36078542803781705,-0.10713761439818884,-0.0012874108673893844
original_gldm_SmallDependenceHighGrayLevelEmphasis_L2,0.3108082649542597,-0.04176522855070156,0.2634746989866777,-0.03624183555224354
original_gldm_SmallDependenceHighGrayLevelEmphasis_L3,-0.0488585991216362,-0.02560311487875724,-0.08930291824076861,-0.06271540809957132
original_gldm_SmallDependenceHighGrayLevelEmphasis_L4,-0.13888827891541178,-0.04619215107021718,-0.15618593501946876,-0.0069258887241473105
original_gldm_SmallDependenceHighGrayLevelEmphasis_L5,-0.15314537866854844,0.11732422405489719,-0.03495616518604667,-0.00775435488748699
original_gldm_SmallDependenceHighGrayLevelEmphasis_Complete,-0.4881129833031404,0.29552933469872494,0.007086926769346217,-0.03897799143931416
original_gldm_SmallDependenceLowGrayLevelEmphasis_L1,1.5424570740599953e-07,-8.306047686832005e-07,1.1732256476479947e-07,-1.3460647464100077e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_L2,-4.526556418780009e-07,1.096682205277989e-07,-4.843676013994008e-07,-1.2770779088060044e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_L3,-2.0030042913240137e-07,-1.8791900965580074e-07,-4.756022514960124e-08,2.8529149522239835e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_L4,1.7275077167986139e-09,-2.1738306983400915e-08,2.3058875934579824e-07,-3.76240191316601e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_L5,2.5460868225539945e-07,-4.727265710372008e-07,-9.860421637574009e-07,-3.1498115753720136e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_Complete,1.423307764023994e-07,-6.052567332652006e-07,-8.005133531180053e-08,-4.6942146996600534e-08
original_glrlm_GrayLevelNonUniformity_L1,0.6980571900682372,-0.2512615428748414,-0.6965693445659181,-0.0963388557928681
original_glrlm_GrayLevelNonUniformity_L2,0.8576845930584804,0.11886785158385334,-0.4736803979949443,-0.0029926068949255613
original_glrlm_GrayLevelNonUniformity_L3,0.7511810621816993,0.1101863655766708,-0.6701407085724473,-0.05791612058932454
original_glrlm_GrayLevelNonUniformity_L4,0.12394901341388598,-0.26340136985362744,-0.615068227848922,0.006503482110114663
original_glrlm_GrayLevelNonUniformity_L5,0.13761482476472936,0.03361159779272232,-0.7685990164843306,0.07426185990517742
original_glrlm_GrayLevelNonUniformity_Complete,2.291704607762746,-0.5271141888185397,-3.3691380654091567,-0.17552132783541258
original_glrlm_GrayLevelNonUniformityNormalized_L1,2.570660889247363e-06,3.4292293060491614e-07,-4.4066249883194355e-06,7.142501994634871e-07
original_glrlm_GrayLevelNonUniformityNormalized_L2,3.035353521544941e-06,1.2882436150691161e-06,-2.3323561631202726e-06,2.0830252246793922e-06
original_glrlm_GrayLevelNonUniformityNormalized_L3,2.59506275228493e-06,1.510071708674098e-06,-4.101997968394129e-06,1.1812243038951135e-06
original_glrlm_GrayLevelNonUniformityNormalized_L4,6.65254397230564e-07,1.5165825888692608e-07,-4.2032316026272185e-06,1.7785559346280883e-06
original_glrlm_GrayLevelNonUniformityNormalized_L5,5.915566303221477e-07,8.660989455802877e-07,-6.993528774026451e-06,1.8077264837689747e-06
original_glrlm_GrayLevelNonUniformityNormalized_Complete,1.8160891003531417e-06,6.576381266047399e-07,-4.4983172758572734e-06,1.3159916317951672e-06
original_glrlm_GrayLevelVariance_L1,0.007145392983219967,0.015932415395152985,0.018241575402116947,0.004686113458670633
original_glrlm_GrayLevelVariance_L2,-0.0009447238322734461,0.011297751253589413,0.004676453967624613,0.004752726415221787
original_glrlm_GrayLevelVariance_L3,-0.012875839427052173,-0.0006320825506383759,-0.0003301440342740321,0.0024098769195675857
original_glrlm_GrayLevelVariance_L4,-0.004615011664300918,0.003697787941075965,0.005348757771728674,0.0021604936770167676
original_glrlm_GrayLevelVariance_L5,0.0003245483964634989,0.0059671487463096185,0.01672773130517255,0.006067087818116836
original_glrlm_GrayLevelVariance_Complete,-0.0021793940567304717,0.0074787969231485665,0.009207683186053599,0.0038753439024882996
original_glrlm_HighGrayLevelRunEmphasis_L1,-1.0542149854677485,1.4173830815933446,-0.30854815433528837,0.02352870882308022
original_glrlm_HighGrayLevelRunEmphasis_L2,1.0380260209810777,-0.15996988576666818,0.8204010216175198,-0.07128073121811329
original_glrlm_HighGrayLevelRunEmphasis_L3,0.14120518013319308,0.01613024445777045,-0.16347147483217897,-0.14568628006563533
original_glrlm_HighGrayLevelRunEmphasis_L4,-0.13501924498546702,-0.07809573408504723,-0.24790937449386782,0.014928005608035075
original_glrlm_HighGrayLevelRunEmphasis_L5,-0.3245633115300301,0.48206756403731316,-0.11227773504129192,0.0035537751882061
original_glrlm_HighGrayLevelRunEmphasis_Complete,-0.9435520236792115,1.207337200187262,0.08356415073390908,-0.07871347799851128
original_glrlm_LongRunEmphasis_L1,9.15505876477588e-05,0.00015585590245714606,3.2585205799504236e-05,0.00018186737405032636
original_glrlm_LongRunEmphasis_L2,7.714224306236772e-05,0.00011958967312150024,0.00010529637768598268,0.00026205266694913517
original_glrlm_LongRunEmphasis_L3,6.237472329517015e-05,0.0001658179761993202,7.439945497496369e-05,0.00021259491216209418
original_glrlm_LongRunEmphasis_L4,3.663809098850735e-05,0.0001438388279377341,5.6386336090138344e-05,0.00023589239817158918
original_glrlm_LongRunEmphasis_L5,9.804535210011768e-06,0.00010818957243099878,1.0925726027710707e-05,0.0001471847434312607
original_glrlm_LongRunEmphasis_Complete,5.859069233422098e-05,0.00014031019154681318,5.7868860406443076e-05,0.00021023024057843255
original_glrlm_LongRunHighGrayLevelEmphasis_L1,-1.1751376204655168,1.991337050442491,-0.37450361052769104,0.07622239289982309
original_glrlm_LongRunHighGrayLevelEmphasis_L2,1.317230313124226,-0.19351204641036354,1.0669790352223363,-0.03935088602387303
original_glrlm_LongRunHighGrayLevelEmphasis_L3,0.2306179461209902,0.08205448460178677,-0.17519004504278654,-0.15884092935843747
original_glrlm_LongRunHighGrayLevelEmphasis_L4,-0.11400081716142152,-0.05450992803186319,-0.2611331085169445,0.06442652833704547
original_glrlm_LongRunHighGrayLevelEmphasis_L5,-0.36998521415064456,0.6895341923614217,-0.13664732289065498,0.036614728352763096
original_glrlm_LongRunHighGrayLevelEmphasis_Complete,-1.049836483907318,1.707272947990096,0.13804586362660673,-0.04685636773119603
original_glrlm_LongRunLowGrayLevelEmphasis_L1,9.65355769629799e-07,-7.101120938437603e-06,6.638755775045971e-07,6.882649040129953e-07
