,Intercept,MODE[T.STANDARD],MACHINE[T.RevEVO],MACHINE[T.zIngCT],MACHINE[T.RevEVO]:MODE[T.STANDARD],MACHINE[T.zIngCT]:MODE[T.STANDARD],CURR,MACHINE[T.RevEVO]:CURR,MACHINE[T.zIngCT]:CURR,VOLT,MACHINE[T.RevEVO]:VOLT,MACHINE[T.zIngCT]:VOLT,FOV
original_glszm_LargeAreaEmphasis_Complete,-493.11021939065546,157.86737738594283,-240.22209822371374,-801.8821548200425,-18.610742469654042,429.8172948003406,0.2751311326843467,0.15485003977153858,0.40989990516103836,1.9468992863130223,2.084705177289205,5.868028324131837,0.47758046709598523
original_glszm_LargeAreaHighGrayLevelEmphasis_Complete,-264177.32427517074,95998.32194727074,-260758.66681883507,-542895.5823894138,1780.0080299909605,252004.79201833473,205.1461202479798,136.28666086834033,260.88591764829107,1082.8788978126822,2315.8007777919024,4029.0995915097205,265.95426899581975
original_glszm_LargeAreaLowGrayLevelEmphasis_Complete,0.09367772241104844,0.26062780850817463,-0.1594337582680303,-1.1698268826579081,-0.0738953250397898,0.7463861403500868,0.0003906193124007041,0.000122658392972001,0.0005750742663274311,0.003642479523666184,0.0015609956527993553,0.008622629171951477,0.0009084530199744674
original_glszm_LowGrayLevelZoneEmphasis_Complete,0.9995160157795359,-0.00029763103572411076,0.0005025215493765223,0.00048246041950039675,0.00016910146321733044,-0.000218316829632359,3.688144019115543e-07,-1.023176133453772e-06,-2.980059514103049e-07,2.4093417532247696e-07,-2.2929026425691805e-06,-2.660919502131369e-06,-3.987978856870777e-07
original_glszm_SizeZoneNonUniformity_Complete,300280.89054917113,-50601.7344386326,39265.90026157764,171936.3697664007,36113.6502206459,-33936.4649134388,-17.736629858872625,-22.560503587016534,-32.62694650648089,-155.9148343136925,-494.79820252568874,-1212.995276424956,-86.28410352699505
original_glszm_SizeZoneNonUniformityNormalized_Complete,0.47432967662076886,0.017566560276322335,-0.01153775987259581,-0.05632483927588505,-0.01449041821118835,0.008845399057122838,1.3793996500650503e-06,6.6716903964304176e-06,9.362636653815614e-06,3.8073759970135446e-05,0.00013683759619593665,0.00038966094253122755,2.642873217787551e-05
original_glszm_SmallAreaEmphasis_Complete,0.3935653364738818,0.007972839094830875,-0.005074524688519461,-0.023369837809457505,-0.006587730820000942,0.0037620063761640565,5.27250508347282e-07,3.148736518647058e-06,3.915656078388388e-06,1.7855607290972065e-05,5.9906083991319954e-05,0.00016133602673576008,1.1468151088008769e-05
original_glszm_SmallAreaHighGrayLevelEmphasis_Complete,6585.733094894122,-1274.820325420537,1873.6058560744614,7944.2115905457595,840.03482176716,-1330.9017198422307,0.9800190723668565,-3.2315904652060974,-1.9058598061331335,-7.064460372475365,-12.988329095477534,-54.67496830252213,-2.666231008671848
original_glszm_SmallAreaLowGrayLevelEmphasis_Complete,0.9995972194260055,-0.0001817341827227148,0.0003500927185314251,0.00032034867822816615,0.00010015659892967377,-0.0001553528782891611,2.641836510329137e-07,-7.239180186065623e-07,-2.1100722465866401e-07,1.8132800024169005e-07,-1.5193566083836207e-06,-1.7181521042371369e-06,-2.5151925338919587e-07
original_glszm_ZoneEntropy_Complete,16.618307603415808,0.17789111996102935,-0.17029786324529184,-0.3306284089451097,-0.1396927763005409,-0.004870166155875211,1.8502833480359776e-05,9.548198419250044e-05,8.562941175140873e-05,-0.0051835711159615855,0.0010876975545139975,0.001759523732464241,6.841641450764518e-05
original_glszm_ZonePercentage_Complete,0.4540358182996925,0.03636443532390976,-0.032241401286237176,-0.0962829985348575,-0.02419917218051268,0.026323052744106012,1.7359171495587768e-05,3.294777711076044e-05,2.1940781966735948e-05,0.0001376379869692454,0.00034788269137474683,0.0006734091589163929,6.127846947663406e-05
original_glszm_ZoneVariance_Complete,-494.72923609519745,156.13648023475602,-238.77200159408272,-798.0031936714172,-17.497460442651445,428.3900690627151,0.2742434683137952,0.1532626840022531,0.40892133761134386,1.9384779175004914,2.070083725941696,5.839669322815909,0.47476018414984617
original_ngtdm_Busyness_Complete,2.1870951277759114,1.071957172451175,-1.6138349953956133,-3.183994160642355,0.013608258705335663,2.617213647354336,-0.0013537022589654622,0.007901700030395017,0.002017688588731038,0.043026508443973335,0.005017283011232981,0.01690372115935483,0.003800166302659818
original_ngtdm_Coarseness_Complete,0.9999593144293605,-7.375241937668253e-06,9.03820046088688e-06,1.3177774935146935e-05,5.966107678667676e-06,-6.726721941685554e-07,-1.2326144782307881e-09,-4.809965364845886e-10,-6.593059663855647e-10,7.517695907715422e-08,-7.455246809804326e-08,-9.404838523501685e-08,-3.5033463878378704e-09
original_ngtdm_Complexity_Complete,246298.3138185102,-40599.052763274114,25134.948172699245,402705.6052776275,30264.18155388112,-58945.329448880904,-15.523952610609346,-22.22776961207974,-27.8366904527378,-732.7997433751289,-376.0891668393152,-2938.3525840842576,-132.57240936198036
original_ngtdm_Contrast_Complete,0.6567333016569235,0.03837624881469287,-0.07686590658334913,-0.14983187881007287,-0.03789099582803196,0.014645238325254883,-5.236306388591588e-06,2.3450045259913765e-06,1.539235426496371e-05,0.00014475741090149308,0.0007477942966146343,0.0011638526358233284,4.5336349264758324e-05
original_ngtdm_Strength_Complete,2.0349410953899665,0.030647084312759976,-0.25989940048785976,-0.08326695676040585,-0.018158950562251808,-0.07675328856533181,-3.1202727671071406e-05,-4.187464213645511e-05,8.360976874414417e-06,-0.004839431147027217,0.0019242555971935651,0.0007128095085094403,-0.00011700258563378957
