,0,1,2,3
original_glcm_DifferenceVariance_L3,-0.13937343434627522,-0.115839743054435,-0.21957257806018324,-0.13321309958720087
original_glcm_DifferenceVariance_L4,-0.11444648029505267,-0.1124917239717695,-0.21810975746511094,-0.1375909369384021
original_glcm_DifferenceVariance_L5,-0.07299659874189232,-0.09316860616122101,-0.1895343990922308,-0.1182745120364425
original_glcm_DifferenceVariance_Complete,-0.0938858499794211,-0.09817958727987619,-0.17599095666313122,-0.11317855926151389
original_glcm_Id_L1,-0.0001502197198167094,0.00021251891894016656,-5.857746803508928e-05,0.0004067759057838228
original_glcm_Id_L2,4.033656602520338e-05,0.00037222538074786293,0.00014106459108030746,0.0005299386596702967
original_glcm_Id_L3,0.00013877608444132607,0.00041860876203613976,0.00014956980830946448,0.0005436297907972122
original_glcm_Id_L4,0.00010462239116728948,0.0004249285634381086,0.00012805806131869604,0.0005339817220033255
original_glcm_Id_L5,-0.00010023853455892863,0.0003281104768094906,7.260867351907168e-05,0.0005228574323978999
original_glcm_Id_Complete,8.550231237258788e-06,0.0003493104705884173,8.466670940257292e-05,0.0005043197530576459
original_glcm_Idm_L1,-0.00015604513921931124,0.00022710606564510047,-7.101737589915886e-05,0.0004697464471440715
original_glcm_Idm_L2,3.92371439496416e-05,0.0004121691940097154,0.00012967717384712956,0.0006052534240480641
original_glcm_Idm_L3,0.00013582276071816916,0.00045344129756765884,0.00013183018217625785,0.0006036340821787385
original_glcm_Idm_L4,0.00010229716717765781,0.0004636546285864774,0.00010791382466286802,0.0005897833289698108
original_glcm_Idm_L5,-0.00010924834938947075,0.00035091820343936315,5.438312200916869e-05,0.0005818617356870115
original_glcm_Idm_Complete,4.55483605232416e-06,0.00037948610054383834,6.899527585665943e-05,0.0005672466353378661
original_glcm_Idmn_L1,-3.54190728956269e-05,-1.5240320828177169e-05,-4.0856766570915614e-05,-1.8802435136740344e-05
original_glcm_Idmn_L2,-1.7999759712413013e-05,-1.3189951400530945e-05,1.3463836682807402e-05,1.6355397332466308e-05
original_glcm_Idmn_L3,-1.4525080811552681e-05,-2.3830027104942765e-05,-4.301815145410648e-05,-2.733694325536118e-05
original_glcm_Idmn_L4,-2.512712344618775e-05,-1.808253504249734e-05,3.720258552757482e-05,1.6514419739465954e-05
original_glcm_Idmn_L5,-2.2029332674382757e-05,-1.836016549935486e-05,2.7556566369388775e-05,1.3760820221223229e-05
original_glcm_Idmn_Complete,-2.07730915243436e-05,-1.5839138933766742e-05,2.6866951493309757e-05,1.5443846566809846e-05
original_glcm_Idn_L1,-0.00017439230596376216,-9.56024588540676e-05,-0.00016441587239792886,-7.873333902585678e-05
original_glcm_Idn_L2,-9.494919996391031e-05,-8.03456066610352e-05,2.1470084504544488e-05,6.521638580188666e-05
original_glcm_Idn_L3,-7.598817881380256e-05,-0.00011874053102552602,-0.0001561972547268515,-9.726881974771779e-05
original_glcm_Idn_L4,-0.00011462311425989141,-9.64123311895998e-05,9.416171470566414e-05,6.992589716517415e-05
original_glcm_Idn_L5,-0.00011529188446226385,-0.00010132831072820516,6.130985035788085e-05,6.212593270703944e-05
original_glcm_Idn_Complete,-0.00010935657349217286,-9.527076066571752e-05,6.63997470946713e-05,6.686131780705774e-05
original_glcm_Imc1_L1,0.0009211297918585626,0.0005531939284541181,0.0006582651911991695,0.00041044371149558876
original_glcm_Imc1_L2,0.0006917375118619112,0.0003930104192751796,0.00045664610746483744,0.00029493223404081594
original_glcm_Imc1_L3,0.000598639913730741,0.000322269538940648,0.00043694105237989837,0.00026138031052373956
original_glcm_Imc1_L4,0.0006444760081104227,0.00032454942539012036,0.0004473421498796461,0.0002513251953675701
original_glcm_Imc1_L5,0.0008085274660382582,0.00038597183938609094,0.0005142736475020135,0.0002865577718268134
original_glcm_Imc1_Complete,0.0007266378671950675,0.0003969223131725237,0.0004904361382500634,0.0002946380097124042
original_glcm_Imc2_L1,-0.0014586140621504417,-0.00033066427393647354,-0.001344746127407347,-0.0004350027563407202
original_glcm_Imc2_L2,-0.001398759083113927,-0.00032428257895814055,-0.0012657592220151994,-0.000461341818258223
original_glcm_Imc2_L3,-0.0013044430464307641,-0.00031175844842161915,-0.0012575661788828336,-0.00045762622598692653
original_glcm_Imc2_L4,-0.0013343209502054882,-0.00030754597567681495,-0.0012284013489198922,-0.0004288317929296487
original_glcm_Imc2_L5,-0.0014477642469704543,-0.0003180139478711925,-0.001289804751505978,-0.0004560505267381319
original_glcm_Imc2_Complete,-0.0014015262631360435,-0.0003190577895098038,-0.001286307289252974,-0.0004435909678598237
original_glcm_InverseVariance_L1,-0.00015949705559793352,0.00021084071929769056,-5.794291282111864e-05,0.00038959907905237014
original_glcm_InverseVariance_L2,3.538022882539428e-05,0.00036523476382752747,0.00013285659118039263,0.0005032659576039447
original_glcm_InverseVariance_L3,0.0001297307732948874,0.0004160719392322533,0.0001282064528505043,0.0005251862738163029
original_glcm_InverseVariance_L4,0.00010019834387702864,0.000420339958234572,0.00010737220904509539,0.0005298868506450832
original_glcm_InverseVariance_L5,-0.00011043085777881403,0.0003273362187578371,4.9692844992603894e-05,0.0005054377491634685
original_glcm_InverseVariance_Complete,1.0921351078962818e-06,0.00034578987380363263,7.092770211162446e-05,0.00048747401245484315
original_glcm_JointAverage_L1,-0.035462412548340906,-0.03179943999834367,0.015101591635780199,-0.03440790954059528
original_glcm_JointAverage_L2,0.0474648079332249,-0.05133492381576165,0.18425565445089873,0.20030409558372472
original_glcm_JointAverage_L3,0.003055993028496017,-0.0938932583556605,-0.05992255520936751,-0.10887744920949523
original_glcm_JointAverage_L4,0.02531315278582972,-0.09501862315990312,0.3077437011580359,0.19872250915328038
original_glcm_JointAverage_L5,-0.03330126880364459,-0.09461088797091909,0.3213930055202232,0.19251722689669112
original_glcm_JointAverage_Complete,0.0036448261366259717,-0.0881244604504146,0.30898861650863235,0.2049070979833294
original_glcm_JointEnergy_L1,6.275002142107003e-06,1.6721348735868008e-05,6.745233090780002e-06,2.35963839990355e-05
original_glcm_JointEnergy_L2,9.240420888549e-06,2.2953926432114e-05,1.1017317285570504e-05,3.2315654536153e-05
original_glcm_JointEnergy_L3,8.528120959482004e-06,1.8375286271486506e-05,8.552055309528503e-06,2.5230742225244496e-05
original_glcm_JointEnergy_L4,8.635013051125999e-06,1.8898543795198505e-05,8.144263949403004e-06,2.5101098817608002e-05
original_glcm_JointEnergy_L5,5.997798357693001e-06,1.7349286695955007e-05,7.6058418077644996e-06,2.6425619300257e-05
original_glcm_JointEnergy_Complete,7.845655654109501e-06,1.8796920349819004e-05,8.367111979082002e-06,2.5952704481577493e-05
original_glcm_JointEntropy_L1,-0.0060209650552365285,-0.008967946355852638,-0.0054215665215239855,-0.00890327709293127
original_glcm_JointEntropy_L2,-0.007734786219198748,-0.010313164910587775,-0.007575326574489456,-0.010280009922429527
original_glcm_JointEntropy_L3,-0.00894917281796946,-0.010859185455058505,-0.007775096273646683,-0.010494182653305728
original_glcm_JointEntropy_L4,-0.008700365089498063,-0.010965682206105306,-0.007583203420838714,-0.010641787695620545
original_glcm_JointEntropy_L5,-0.00632135503802852,-0.00968506362914758,-0.006817128024551624,-0.01036829157179414
original_glcm_JointEntropy_Complete,-0.007700524383158988,-0.010258241803618326,-0.007150908733687069,-0.010181650211010272
original_glcm_MCC_L1,-0.001133924613720328,-0.00042798864298681263,-0.000997846183235321,-0.0005346446848297073
original_glcm_MCC_L2,-0.0012001168520254892,-0.0004093550950425867,-0.0010322821188736547,-0.0005335136338529189
original_glcm_MCC_L3,-0.0010354935277836156,-0.00039209018255477376,-0.000889392110595228,-0.0005118877381999666
original_glcm_MCC_L4,-0.0010749071658031413,-0.00038562387031447617,-0.0006835513443108152,-0.0004763570891063744
original_glcm_MCC_L5,-0.0012320366287149607,-0.00042002128329470656,-0.0008670056948656932,-0.0005117979306696528
original_glcm_MCC_Complete,-0.0011298408520803891,-0.00040882459459873935,-0.0009335517649921842,-0.0005213423733561673
original_glcm_MaximumProbability_L1,2.4962490910645507e-05,6.934261526694301e-05,2.3364652507424003e-05,8.054484191144099e-05
original_glcm_MaximumProbability_L2,3.2441551718700995e-05,8.386713441495253e-05,3.227416953509949e-05,0.00011742901069411552
original_glcm_MaximumProbability_L3,2.79363968502e-05,6.790992756897251e-05,2.1621488566698506e-05,7.794941412105401e-05
original_glcm_MaximumProbability_L4,3.048053211909551e-05,7.467695873097551e-05,2.4775158486595506e-05,9.382159458225997e-05
original_glcm_MaximumProbability_L5,1.7153939728249514e-05,6.855900089988752e-05,1.765699696419102e-05,8.552165895965003e-05
original_glcm_MaximumProbability_Complete,2.7588510117947003e-05,7.594395094746852e-05,2.3946705121551e-05,9.232001920911651e-05
original_glcm_SumAverage_L1,-0.07092482509667998,-0.06359887999668898,0.030203183271561317,-0.06881581908119058
original_glcm_SumAverage_L2,0.0949296158664503,-0.10266984763152241,0.36851130890180067,0.40060819116744867
original_glcm_SumAverage_L3,0.006111986056992793,-0.18778651671132066,-0.11984511041873408,-0.21775489841899043
original_glcm_SumAverage_L4,0.0506263055716596,-0.1900372463198041,0.615487402316072,0.3974450183065616
original_glcm_SumAverage_L5,-0.06660253760728892,-0.1892217759418382,0.642786011040446,0.3850344537933806
original_glcm_SumAverage_Complete,0.007289652273252007,-0.17624892090082853,0.6179772330172619,0.40981419596665825
original_glcm_SumEntropy_L1,-0.0070387683764127455,-0.007115949371660605,-0.005596927811450664,-0.0064607147973805915
original_glcm_SumEntropy_L2,-0.007095245348535461,-0.007305077020555069,-0.006021723249595924,-0.006788106853432543
original_glcm_SumEntropy_L3,-0.007365483524600259,-0.007308706872120214,-0.0060164710963161025,-0.0067620063292990465
original_glcm_SumEntropy_L4,-0.007428302454140858,-0.0074076316804653035,-0.006018902381079903,-0.006872276979355235
original_glcm_SumEntropy_L5,-0.006773229317072488,-0.0069029731211883265,-0.005854005998871171,-0.006795063117799635
original_glcm_SumEntropy_Complete,-0.00721522380578634,-0.007279461674587685,-0.00593299727942734,-0.006743200727571167
original_glcm_SumSquares_L1,-1.7404954504691212,-1.6924736735938122,-1.110704500358797,-1.078998489205358
original_glcm_SumSquares_L2,-1.499788268712574,-1.434075971614179,-1.0265156051819861,-0.920593038020239
original_glcm_SumSquares_L3,-1.7339179472214739,-1.6282317863267406,-1.2076749074004203,-1.089901017821636
original_glcm_SumSquares_L4,-1.6845077168669564,-1.5929099565429063,-1.2052038086103098,-1.0946187274387342
original_glcm_SumSquares_L5,-1.5686495556040172,-1.4972681844026678,-1.1277925838643597,-1.0282223437216607
original_glcm_SumSquares_Complete,-1.663227098222291,-1.5852453933557094,-1.1426173313481318,-1.050546728363664
original_gldm_DependenceEntropy_L1,-0.006743497961411629,-0.005610173732544338,-0.005134618811493472,-0.0033015905746746634
original_gldm_DependenceEntropy_L2,-0.005855975649746509,-0.005131464597719369,-0.004377625325306097,-0.0031485033604474397
original_gldm_DependenceEntropy_L3,-0.005582578603178215,-0.004909664161617488,-0.004202898838749148,-0.002916328815753456
original_gldm_DependenceEntropy_L4,-0.005868138234409289,-0.004977968908987181,-0.004441808100928035,-0.0032341507480113246
original_gldm_DependenceEntropy_L5,-0.006359293918956552,-0.004973859918162361,-0.004438016212521218,-0.003188331606700835
original_gldm_DependenceEntropy_Complete,-0.006184545067879919,-0.005214247710141501,-0.004606521996731616,-0.003184385389139041
original_gldm_DependenceNonUniformity_L1,60.68934484179438,-39.292514760342044,15.134644062120325,-37.998038279292395
original_gldm_DependenceNonUniformity_L2,-15.953426598314081,-74.57336873948331,-15.947446200467944,-47.80288759318214
original_gldm_DependenceNonUniformity_L3,-59.46475050901588,-90.87241808620472,-19.20570363993606,-50.3415595407857
original_gldm_DependenceNonUniformity_L4,-37.91371268506928,-85.8298020574099,-13.359394520199,-43.13951567273953
original_gldm_DependenceNonUniformity_L5,36.94643592468089,-48.33663045863892,-5.8070943017277825,-37.46451767674596
original_gldm_DependenceNonUniformity_Complete,-4.87924103434785,-332.75776966959796,-35.359253618129316,-213.93324375724853
original_gldm_DependenceNonUniformityNormalized_L1,0.00015247583032715058,-9.871846251335875e-05,9.386640739115522e-05,-0.00023566721004795722
original_gldm_DependenceNonUniformityNormalized_L2,-4.174792443106442e-05,-0.00019514825504853884,-0.00010195664199156104,-0.00030561770425398184
original_gldm_DependenceNonUniformityNormalized_L3,-0.00015785411608761315,-0.00024122837665932663,-0.0001262096668918662,-0.0003308179476042778
original_gldm_DependenceNonUniformityNormalized_L4,-0.00010870131049539838,-0.00024608014627054345,-9.448479772688017e-05,-0.0003051057745327848
original_gldm_DependenceNonUniformityNormalized_L5,0.00012871304473055037,-0.0001683939119602812,-4.9842452529226915e-05,-0.00032155900125094164
original_gldm_DependenceNonUniformityNormalized_Complete,-2.7217230262600256e-06,-0.00018561790194449208,-4.8588824359411804e-05,-0.0002939757981834425
original_gldm_DependenceVariance_L1,-0.0028063047405370266,0.005830942734068969,-0.0021638071575586925,0.02755833334376015
original_gldm_DependenceVariance_L2,0.002552158518891218,0.01446140271480072,0.0032450233407749197,0.03135681151455545
original_gldm_DependenceVariance_L3,0.004995737599454496,0.01605189129762707,0.0029956102264262893,0.02826081511226112
original_gldm_DependenceVariance_L4,0.004479777660774581,0.017472633282424373,0.0019069570148937782,0.026477550043846075
original_gldm_DependenceVariance_L5,-0.002539936152991986,0.009075103500946822,0.00019690052081703153,0.026932531039501564
original_gldm_DependenceVariance_Complete,0.001285507561543663,0.012439493190364838,0.0011315278510310508,0.028180060047711397
original_gldm_GrayLevelNonUniformity_L1,46.109876389984585,55.54817084813553,16.84071125555088,24.239139584211987
original_gldm_GrayLevelNonUniformity_L2,50.557408023823946,60.78444335408506,19.809241436188575,28.78170509033721
original_gldm_GrayLevelNonUniformity_L3,46.91693350535033,53.551355323898946,17.15238176286202,24.576120336722024
original_gldm_GrayLevelNonUniformity_L4,43.99100720208264,50.46371500739705,15.582081659499833,22.71465783071178
original_gldm_GrayLevelNonUniformity_L5,32.79285324600673,39.168867146266265,12.77655279849627,19.348791938820202
original_gldm_GrayLevelNonUniformity_Complete,220.91279423306597,259.001759064385,81.98492449060362,118.30223804629225
original_gldm_GrayLevelVariance_L1,-1.6725457496906841,-1.665968101245058,-1.065341566697451,-1.0341995739307275
original_gldm_GrayLevelVariance_L2,-1.4551549070007788,-1.406479575058061,-0.9924209172307522,-0.8838676131531797
original_gldm_GrayLevelVariance_L3,-1.6771360048360389,-1.594526156180861,-1.1579587841635557,-1.0368656822889555
original_gldm_GrayLevelVariance_L4,-1.6197154860949212,-1.5611521763371576,-1.1483731908041723,-1.0384240100518456
original_gldm_GrayLevelVariance_L5,-1.5053323437082395,-1.4651354477227605,-1.0658914035343865,-0.9718710678663544
original_gldm_GrayLevelVariance_Complete,-1.6025497192823068,-1.5540757960809284,-1.093621977644307,-1.0012541551646106
original_gldm_HighGrayLevelEmphasis_L1,-4.411955525518431,-3.472455166245422,0.2374143181423576,-2.5863348135652084
original_gldm_HighGrayLevelEmphasis_L2,1.8809770056288773,-4.062128621410644,12.355979771631686,10.178116121319059
original_gldm_HighGrayLevelEmphasis_L3,-1.2641880294233845,-6.457783104641004,-4.732318512482499,-5.667133887089034
original_gldm_HighGrayLevelEmphasis_L4,0.3363915329655811,-7.151216526944731,23.607090287993653,13.470539740579376
original_gldm_HighGrayLevelEmphasis_L5,-4.022543695239417,-7.449336741625878,24.893320086860236,13.279471757546627
original_gldm_HighGrayLevelEmphasis_Complete,-1.3007670484179443,-7.071709839834033,24.153775579752757,13.68281002138173
original_gldm_LargeDependenceEmphasis_L1,-0.011915779371196833,0.028818343525297323,-0.007642834106527085,0.0828101044431765
original_gldm_LargeDependenceEmphasis_L2,0.0054366365989161015,0.05941199098752548,0.010792895776592926,0.10185251959543262
original_gldm_LargeDependenceEmphasis_L3,0.013114569147905385,0.05986044857143619,0.010475839997897125,0.0900425173979616
original_gldm_LargeDependenceEmphasis_L4,0.010614126632796997,0.0633079693108708,0.007685936969559818,0.08531147448229043
original_gldm_LargeDependenceEmphasis_L5,-0.008822310090752326,0.04252786148513298,0.0033811121887579363,0.08657477104773029
original_gldm_LargeDependenceEmphasis_Complete,0.0019196654437461191,0.050808840058838484,0.004845394682599428,0.08955500986637792
original_gldm_LargeDependenceHighGrayLevelEmphasis_L1,-30.858301744107177,4.786874576032756,12.685021366196219,8.329358952095067
original_gldm_LargeDependenceHighGrayLevelEmphasis_L2,40.24782140959918,-7.490513598526087,153.21179798483504,285.9887871609957
original_gldm_LargeDependenceHighGrayLevelEmphasis_L3,15.149084248500893,-37.658415824500196,-17.560244885755026,-38.41945644102434
original_gldm_LargeDependenceHighGrayLevelEmphasis_L4,29.075030706331656,-36.493340682592276,242.09310243861026,360.6661057556296
original_gldm_LargeDependenceHighGrayLevelEmphasis_L5,-22.26040058179031,-45.490622916267434,260.3226442592417,362.1141612665114
original_gldm_LargeDependenceHighGrayLevelEmphasis_Complete,9.658607733684866,-38.15924438961718,259.2149073687276,381.58409069922106
original_gldm_LargeDependenceLowGrayLevelEmphasis_L1,-3.4070765883973453e-05,-0.0001277920994083139,-9.904151988218007e-05,0.00024427869912799276
original_gldm_LargeDependenceLowGrayLevelEmphasis_L2,-8.143663932973348e-05,0.00019377393418071797,-0.00019104553149040782,-0.0014167807327067745
original_gldm_LargeDependenceLowGrayLevelEmphasis_L3,-1.7753814867940032e-05,0.0006021329041711101,5.746643817782255e-05,0.0019764831635304793
original_gldm_LargeDependenceLowGrayLevelEmphasis_L4,-4.0194778371109485e-05,0.0003662504485210646,-0.00025360380775064483,-0.000116053550959435
original_gldm_LargeDependenceLowGrayLevelEmphasis_L5,-3.423601301263498e-05,0.00023908543503746053,-0.00026461385838523347,-0.00022382951106178248
original_gldm_LargeDependenceLowGrayLevelEmphasis_Complete,-3.232170884703451e-05,0.00023316002854824062,-0.00022498691014361495,-0.0003783267407898292
original_gldm_LowGrayLevelEmphasis_L1,-3.2183838688799763e-07,-3.619943350609996e-06,-3.9781223626645e-06,-2.329135200080998e-06
original_gldm_LowGrayLevelEmphasis_L2,-6.6757712662090006e-06,2.241447826623501e-06,-1.5066916587762994e-05,-5.412583523083196e-05
original_gldm_LowGrayLevelEmphasis_L3,-2.995669529039e-06,1.4872866902466505e-05,4.396192863064002e-06,5.215602827698151e-05
original_gldm_LowGrayLevelEmphasis_L4,-4.153169929948498e-06,8.878617470208504e-06,-2.1288453927807987e-05,-1.011178695923397e-05
original_gldm_LowGrayLevelEmphasis_L5,-4.986101841294962e-07,7.1522151767470025e-06,-2.0770315039977493e-05,-1.2211998908249976e-05
original_gldm_LowGrayLevelEmphasis_Complete,-2.2158849235874964e-06,6.1667514166780015e-06,-1.7395583037016997e-05,-1.7327629239117478e-05
original_gldm_SmallDependenceEmphasis_L1,0.0003087844807028608,-0.00027101355781142695,9.276169818711466e-05,-0.00044635220917361773
original_gldm_SmallDependenceEmphasis_L2,-3.3215276046445915e-05,-0.0004527359248266629,-0.00023603445684483254,-0.0006053359656360716
original_gldm_SmallDependenceEmphasis_L3,-0.00021825952457903635,-0.0005279832471008351,-0.0002987724681421045,-0.0006904624912688596
original_gldm_SmallDependenceEmphasis_L4,-0.00012122129603969829,-0.0005403697487913293,-0.0002747417921423817,-0.000725061199963018
original_gldm_SmallDependenceEmphasis_L5,0.00017672558133620048,-0.0004608687570859079,-0.00018554704299950136,-0.0006628691346153354
original_gldm_SmallDependenceEmphasis_Complete,2.064190632132278e-05,-0.0004463219087931122,-0.0001753370537601189,-0.0006190691706364826
original_gldm_SmallDependenceHighGrayLevelEmphasis_L1,-1.9012046540617742,-1.9188576539111488,-0.3216672460097618,-1.4896571771138056
original_gldm_SmallDependenceHighGrayLevelEmphasis_L2,0.08156275417204091,-2.0398396947178985,3.7807176695988347,1.6575871287650552
original_gldm_SmallDependenceHighGrayLevelEmphasis_L3,-1.2803384391081007,-2.9021791641513355,-2.835405197807845,-2.601927533882562
original_gldm_SmallDependenceHighGrayLevelEmphasis_L4,-0.522642919857367,-3.2431966334872047,8.50804802635274,2.2046552942827793
original_gldm_SmallDependenceHighGrayLevelEmphasis_L5,-2.0430669597104547,-3.4158155688390908,8.892663697435456,2.1309890639655973
original_gldm_SmallDependenceHighGrayLevelEmphasis_Complete,-1.0965846553897978,-3.168908380003402,8.49524382919139,2.22038884032628
original_gldm_SmallDependenceLowGrayLevelEmphasis_L1,5.423727322770001e-07,-2.798805915564996e-07,-4.314654646904996e-07,-6.475895917320006e-07
original_gldm_SmallDependenceLowGrayLevelEmphasis_L2,-2.044633042374e-06,9.545096521400062e-08,-4.690248892798495e-06,-8.873118983412498e-06
original_gldm_SmallDependenceLowGrayLevelEmphasis_L3,-1.2424604241499996e-06,1.8077604877800022e-06,1.3583644308020006e-06,7.978547626001e-06
original_gldm_SmallDependenceLowGrayLevelEmphasis_L4,-1.4187060486399988e-06,1.0345478810445016e-06,-7.290213274112493e-06,-2.289986165481494e-06
original_gldm_SmallDependenceLowGrayLevelEmphasis_L5,4.0328550176950137e-07,1.0723409330300017e-06,-6.842288796505496e-06,-2.473350958959998e-06
original_gldm_SmallDependenceLowGrayLevelEmphasis_Complete,-5.145600128359998e-07,8.063295535805e-07,-5.526860973493497e-06,-3.237215556724996e-06
original_glrlm_GrayLevelNonUniformity_L1,42.21867401412515,45.40639784696854,15.21439147195596,18.083902789350358
original_glrlm_GrayLevelNonUniformity_L2,45.07083043271037,47.418589596781075,17.359952540468587,20.734711806707534
original_glrlm_GrayLevelNonUniformity_L3,41.96072351759948,43.167118768596005,15.269728852338359,18.427586725323746
original_glrlm_GrayLevelNonUniformity_L4,39.3068535327881,40.48654591630308,13.935014041808142,17.215480603948325
original_glrlm_GrayLevelNonUniformity_L5,30.28431173241311,31.77224532475978,11.494682377129438,14.46433253748971
original_glrlm_GrayLevelNonUniformity_Complete,199.2069734494085,207.80618654786136,73.1394476617479,88.16580781299774
original_glrlm_GrayLevelNonUniformityNormalized_L1,0.00011175736536653803,0.00013248314325235106,0.00010044131559271456,0.0001375098658184391
original_glrlm_GrayLevelNonUniformityNormalized_L2,0.00012680338095078303,0.00014797707121823404,0.00012126242205445255,0.0001647119769496435
original_glrlm_GrayLevelNonUniformityNormalized_L3,0.00012018641789355051,0.00013541657544006002,0.0001090137278813296,0.00014800535933037802
original_glrlm_GrayLevelNonUniformityNormalized_L4,0.0001212460561867895,0.00013735623250409255,0.00010668557269771251,0.00014784972479287557
original_glrlm_GrayLevelNonUniformityNormalized_L5,0.00011135063315404606,0.00012959730061348702,0.00010644517788189408,0.00015093331356840801
original_glrlm_GrayLevelNonUniformityNormalized_Complete,0.00011875577569986207,0.00013656766129275312,0.00010869082469249662,0.000148431543997202
original_glrlm_GrayLevelVariance_L1,-1.691672684401888,-1.7250209650341173,-1.0879613196820184,-1.0666990397985423
original_glrlm_GrayLevelVariance_L2,-1.4760014415455687,-1.4492403755879044,-1.0141667999278479,-0.9060020797541991
original_glrlm_GrayLevelVariance_L3,-1.690622422206322,-1.6352972559820442,-1.1764313638462167,-1.0541140785092011
original_glrlm_GrayLevelVariance_L4,-1.627779776283905,-1.5970823347986802,-1.1646930384049257,-1.0609566354073066
original_glrlm_GrayLevelVariance_L5,-1.520563758771332,-1.5044446097149426,-1.084622626886124,-0.9910941635809513
original_glrlm_GrayLevelVariance_Complete,-1.6174174054608081,-1.5973626875607736,-1.113336546898559,-1.0243463644399868
original_glrlm_HighGrayLevelRunEmphasis_L1,-4.603212973268892,-3.740759909154032,0.1159424682160381,-2.7114584603501446
original_glrlm_HighGrayLevelRunEmphasis_L2,1.784911839995969,-4.263121538638392,12.336868426143722,10.308099024553638
original_glrlm_HighGrayLevelRunEmphasis_L3,-1.3317290395198678,-6.68235183655634,-4.8558205105829195,-5.8338209284880005
original_glrlm_HighGrayLevelRunEmphasis_L4,0.2774562995657741,-7.382318383881701,23.634969205937516,13.555773781794338
original_glrlm_HighGrayLevelRunEmphasis_L5,-4.191843176145932,-7.744002369602041,24.91138965500156,13.377553000374455
original_glrlm_HighGrayLevelRunEmphasis_Complete,-1.4244123931700752,-7.347513286879239,24.173802553013278,13.791364555745924
original_glrlm_LongRunEmphasis_L1,-0.00024144146416346475,0.0005360231180289289,-0.00014170934440417256,0.00135278904296517
original_glrlm_LongRunEmphasis_L2,0.00010062615395046216,0.0010355423558701064,0.00022555715786105437,0.0017198137658375882
original_glrlm_LongRunEmphasis_L3,0.0002522616637089946,0.0010272882194494889,0.00021610709856533438,0.0015389358719700512
original_glrlm_LongRunEmphasis_L4,0.00019803433772130178,0.0010937882902612701,0.00017126063773087005,0.0014698048919796387
original_glrlm_LongRunEmphasis_L5,-0.00017064784055018372,0.000756683157117061,8.82570851539748e-05,0.0014688946080542381
original_glrlm_LongRunEmphasis_Complete,3.294192556297336e-05,0.0008909451579131587,0.00011016508501736133,0.0015125094768952772
original_glrlm_LongRunHighGrayLevelEmphasis_L1,-5.360821442322578,-3.811954165875699,0.38862051570122663,-2.6699371504625398
original_glrlm_LongRunHighGrayLevelEmphasis_L2,2.6542257287720203,-4.570918690307084,15.759325997320179,15.997881009304765
original_glrlm_LongRunHighGrayLevelEmphasis_L3,-1.039092141886516,-7.666419031605178,-5.284047131090145,-6.750617121632588
original_glrlm_LongRunHighGrayLevelEmphasis_L4,0.870396604247022,-8.373677311723362,29.092364652650065,20.721785961324827
original_glrlm_LongRunHighGrayLevelEmphasis_L5,-4.74080634405118,-8.902837233045785,30.76142825503224,20.551288493616475
original_glrlm_LongRunHighGrayLevelEmphasis_Complete,-1.2609677521976945,-8.373257419646125,29.989611163706783,21.33695162692838
original_glrlm_LongRunLowGrayLevelEmphasis_L1,-8.789858862319946e-07,-5.340112867532984e-06,-5.744029845089503e-06,1.3390531465320082e-06
original_glrlm_LongRunLowGrayLevelEmphasis_L2,-8.347469022603492e-06,5.723739289881503e-06,-1.9022681142880992e-05,-7.973292910781296e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L3,-3.3955002024879948e-06,2.5302318216532e-05,5.693164908125501e-06,8.624774902705599e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L4,-4.996857441099994e-06,1.527863557133801e-05,-2.6505061481665487e-05,-1.2630678788840966e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L5,-1.0570537026914997e-06,1.1534827177429503e-05,-2.6163111837970495e-05,-1.6471759042254972e-05
original_glrlm_LongRunLowGrayLevelEmphasis_Complete,-2.8370800874319963e-06,1.0422768530337007e-05,-2.1995727861386992e-05,-2.4345808885277974e-05
original_glrlm_LowGrayLevelRunEmphasis_L1,-2.2148655152700012e-07,-3.1550169760099984e-06,-3.7512780264855063e-06,-2.0824811634900017e-06
original_glrlm_LowGrayLevelRunEmphasis_L2,-6.555989962927998e-06,2.329327902711502e-06,-1.4853607094150994e-05,-5.206473666996148e-05
original_glrlm_LowGrayLevelRunEmphasis_L3,-2.951982403631498e-06,1.4345126396889505e-05,4.435465576043502e-06,5.0292574459859516e-05
original_glrlm_LowGrayLevelRunEmphasis_L4,-4.082988478094994e-06,8.598401377506504e-06,-2.0997241918315484e-05,-9.816480511437469e-06
original_glrlm_LowGrayLevelRunEmphasis_L5,-3.938240406449977e-07,7.022929841513504e-06,-2.0465219155767486e-05,-1.1778540889357478e-05
original_glrlm_LowGrayLevelRunEmphasis_Complete,-2.1417479889899996e-06,6.060465506873003e-06,-1.713727766098849e-05,-1.670562312635348e-05
original_glrlm_RunEntropy_L1,-0.006085472074884668,-0.006392754911696681,-0.004766675727449358,-0.004889374661663062
original_glrlm_RunEntropy_L2,-0.0059770110644621595,-0.006100320867649,-0.004886721106660249,-0.004870446993094992
original_glrlm_RunEntropy_L3,-0.006137416640247607,-0.006170261261564702,-0.004884002850781733,-0.004897006401446729
